20150414,1600,209.48,0.02,1.7773,0.06,176,31,20150515
20150414,1600,209.48,0.02,1.7773,0.09,180,31,20150515
20150414,1600,209.48,0.02,1.7773,0.1,182,31,20150515
20150414,1600,209.48,0.02,1.7773,0.13,184,31,20150515
20150414,1600,209.48,0.02,1.7773,0.135,185,31,20150515
20150414,1600,209.48,0.02,1.7773,0.19,188,31,20150515
20150414,1600,209.48,0.02,1.7773,0.21,189,31,20150515
20150414,1600,209.48,0.02,1.7773,0.25,190,31,20150515
20150414,1600,209.48,0.02,1.7773,0.32,192,31,20150515
20150414,1600,209.48,0.02,1.7773,0.353333333333333,193,31,20150515
20150414,1600,209.48,0.02,1.7773,0.4,194,31,20150515
20150414,1600,209.48,0.02,1.7773,0.446666666666667,195,31,20150515
20150414,1600,209.48,0.02,1.7773,0.49,196,31,20150515
20150414,1600,209.48,0.02,1.7773,0.682857142857143,197,31,20150515
20150414,1600,209.48,0.02,1.7773,0.731666666666667,198,31,20150515
20150414,1600,209.48,0.02,1.7773,0.852,199,45,20150529
20150414,1600,209.48,0.02,1.7773,0.979090909090909,200,31,20150515
20150414,1600,209.48,0.02,1.7773,1.17,200.5,38,20150522
20150414,1600,209.48,0.02,1.7773,0.998571428571429,201,31,20150515
20150414,1600,209.48,0.02,1.7773,1.16,202,31,20150515
20150414,1600,209.48,0.02,1.7773,1.28666666666667,203,31,20150515
20150414,1600,209.48,0.02,1.7773,1.49833333333333,204,31,20150515
20150414,1600,209.48,0.02,1.7773,1.71846153846154,205,31,20150515
20150414,1600,209.48,0.02,1.7773,1.952,206,31,20150515
20150414,1600,209.48,0.02,1.7773,2.19444444444444,207,31,20150515
20150414,1600,209.48,0.02,1.7773,2.91,207.5,45,20150529
20150414,1600,209.48,0.02,1.7773,2.60272727272727,208,31,20150515
20150414,1600,209.48,0.02,1.7773,2.866,209,31,20150515
20150414,1600,209.48,0.02,1.7773,3.254375,210,31,20150515
20150414,1600,209.48,0.02,1.7773,4.06,210.5,45,20150529
20150414,1600,209.48,0.02,1.7773,3.76,211,31,20150515
20150414,1600,209.48,0.02,1.7773,4.38,212,31,20150515
20150414,1600,209.48,0.02,1.7773,10.82,220,31,20150515
