20150615,1600,209.09,0,1.7805,0.01,140,32,20150717
20150615,1600,209.09,0,1.7805,0.04,160,32,20150717
20150615,1600,209.09,0,1.7805,0.05,165,32,20150717
20150615,1600,209.09,0,1.7805,0.04,167,32,20150717
20150615,1600,209.09,0,1.7805,0.06,170,32,20150717
20150615,1600,209.09,0,1.7805,0.11,177,32,20150717
20150615,1600,209.09,0,1.7805,0.34,185,39,20150724
20150615,1600,209.09,0,1.7805,0.33,188,32,20150717
20150615,1600,209.09,0,1.7805,0.385,189,32,20150717
20150615,1600,209.09,0,1.7805,0.476666666666667,190,32,20150717
20150615,1600,209.09,0,1.7805,0.52,192,32,20150717
20150615,1600,209.09,0,1.7805,0.61,193,32,20150717
20150615,1600,209.09,0,1.7805,0.65,194,32,20150717
20150615,1600,209.09,0,1.7805,0.876,195,32,20150717
20150615,1600,209.09,0,1.7805,0.814,196,39,20150724
20150615,1600,209.09,0,1.7805,0.898571428571428,197,32,20150717
20150615,1600,209.09,0,1.7805,1.45,197.5,46,20150731
20150615,1600,209.09,0,1.7805,0.975,198,25,20150710
20150615,1600,209.09,0,1.7805,1.105,199,32,20150717
20150615,1600,209.09,0,1.7805,0.955,199.5,25,20150710
20150615,1600,209.09,0,1.7805,1.36941176470588,200,32,20150717
20150615,1600,209.09,0,1.7805,1.075,200.5,25,20150710
20150615,1600,209.09,0,1.7805,1.51,201,32,20150717
20150615,1600,209.09,0,1.7805,1.764,202,46,20150731
20150615,1600,209.09,0,1.7805,1.785,202.5,39,20150724
20150615,1600,209.09,0,1.7805,1.87444444444444,203,46,20150731
20150615,1600,209.09,0,1.7805,2.17384615384615,204,39,20150724
20150615,1600,209.09,0,1.7805,1.86,204.5,25,20150710
20150615,1600,209.09,0,1.7805,2.45545454545455,205,32,20150717
20150615,1600,209.09,0,1.7805,2.15,205.5,25,20150710
20150615,1600,209.09,0,1.7805,2.74466666666667,206,32,20150717
20150615,1600,209.09,0,1.7805,2.42,206.5,25,20150710
20150615,1600,209.09,0,1.7805,3.05529411764706,207,32,20150717
20150615,1600,209.09,0,1.7805,3.51,207.5,39,20150724
20150615,1600,209.09,0,1.7805,3.342,208,32,20150717
20150615,1600,209.09,0,1.7805,3.89,208.5,39,20150724
20150615,1600,209.09,0,1.7805,3.72913043478261,209,32,20150717
20150615,1600,209.09,0,1.7805,4.20466666666667,210,32,20150717
20150615,1600,209.09,0,1.7805,4.03,210.5,25,20150710
20150615,1600,209.09,0,1.7805,4.69666666666667,211,32,20150717
20150615,1600,209.09,0,1.7805,5.31625,212,32,20150717
20150615,1600,209.09,0,1.7805,5.95875,213,32,20150717
